OBJECTID,bcr_label,bcr_label_name,name_en,name_fr,name_sp,globalid,SHAPE_Length,SHAPE_Area
3804,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{7B2753E3-1E13-47F5-A28D-E3F7BAF8C31A},4644.24536396678,1087048.02855673
3805,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{F4C02898-1917-4E17-B0E1-767A18BE4E9E},211830.234507615,1705793854.37359
3806,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{A657A8DA-FA2A-42B4-B5BC-17894915C667},119922.288595172,518098492.360491
3807,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{27921C5C-DCF1-4993-96B5-B63B79F5AF2C},10505.0615548161,2588535.81309444
3808,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{B6C53A14-3994-4377-8363-735F7F94EBEE},9352.94431659284,3685580.32811976
3809,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{36D29C6A-917B-4B10-A99E-15329A1218E1},7765.21615607981,3353776.4248188
3810,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{47E7AD45-CCA9-4285-8D05-1C09EBE758C1},26241.9071711985,33930817.0866825
3811,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{BDFECBDF-D698-4E01-A40A-1EE5C691BFC0},6239.53054105127,1549750.87117308
3812,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{914A4280-ABC2-4C4F-9BBA-847D8A6D80DE},142705.199197855,942125576.223954
3813,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{77EA8FE0-4F1E-4D1E-805A-917D5680A11D},7166.55092835834,1341958.22808238
3814,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{6C68FB38-DC2B-46C0-86C3-E241C72F5C97},6122.10444836601,2334281.65174026
3815,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{CEA56DD7-F3BF-4B17-AE98-FA3C384F593F},262900.409538037,2378484879.4188
3816,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{781D445B-D7F1-4066-89BD-7A78EDE4A200},17958.2857948483,17969480.1340684
3817,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{2CD35E2D-0737-4EDC-9740-FD46BC7C46CF},6015.16183068606,1199773.90612545
3818,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{EDB32778-F8BA-4739-92F0-C7E79024A846},25965.4928081082,17758346.9782211
3819,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{E423BA76-7F03-494E-8912-16E0C3BCDD6E},11069.1935465089,1812931.49312706
3820,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{428C9A81-C51F-446F-8A9C-D7D09A5155B7},5213.73885437245,1535323.87710087
3821,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{25EC0C47-B27F-4E9E-BD97-41A5EB2806E5},4910.54003351659,1100866.60325192
3822,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{E962DCE8-D1D6-4A6A-894C-981361686F34},44385.3948581728,63366761.423998
3823,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{CC603ED0-E5B9-4CBD-A2F3-9732DB67C6D3},4956.63281000499,1052316.18002065
3824,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{B9B03295-4504-4400-9D6D-CE16C1D3F5D9},10865.0587439428,4006760.11146627
3825,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{E2CF1491-11B6-4993-ACD4-9A2F7775F5B5},3562573.03457361,56571691798.9289
3826,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{C90BFEAD-E85B-4225-8475-2DED11782E5A},78166.6438992114,175935532.309696
3827,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{02011E0A-1B3C-40EF-9F4A-A1F69D2B5B23},3467.7611503622,488237.263337164
3828,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{BA856F1E-3056-49B1-9E52-2B795849F895},9952.39597280416,3269910.6925792
3829,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{419108D1-E365-46A4-A6C7-625900B21DF1},5532.62578321055,1834296.57263111
3830,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{E28F9C0C-8D77-44B9-B180-27F114BF8944},21039.7961009078,4739347.75887013
3831,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{4B833300-2041-4141-84D3-18239FFA7F39},3266250.51693202,64181504100.2426
3832,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{3665B333-AAA2-41F3-8376-F2BF0D456135},11648.0694406286,9334665.28432048
3833,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{AAFC9905-A565-4CA3-8A7C-F7C4DB37162C},15511.8651085987,10328207.7925006
3834,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{43FB4D33-FA41-49C5-8DB1-6C4E8F9448CE},13436.3733855023,12339933.8233126
3835,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{04B709B7-E562-4AD4-A8A5-FF543E9312CD},3816.22116359641,975466.604668026
3836,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{A26145AC-0D69-4E8D-93CE-D0E0D8DE0DE0},15979.9413719891,4178925.06129501
3837,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{3B0F1ADE-2BA9-4AE4-AEDB-527667ACF8FB},4568.87626912125,1133147.7534967
3838,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{CBE97C3A-4979-4665-B088-F20EB9681C3E},12704.424404644,11037644.1992167
3839,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{BCD234F8-92A9-42C2-9823-A1E0801F0D5C},22619.6269413875,27557742.9149627
3840,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{BA38A9A3-21E9-4ADB-9D77-EDE8BC51C31B},51320.7548467532,94555733.3604015
3841,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{B155483D-01F1-4180-A764-CFDD054789D0},4823.47635961235,1232496.04534789
3842,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{43A04B18-F5AC-4984-9EC5-3BF9CB3FAAC4},5611.25505283399,2179830.13866573
3843,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{CB559D16-DBEE-42CB-B042-FFB81F760E34},43345.5709929997,131835510.704146
3844,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{38D32D10-7D97-46F9-AE9E-04C35CC492C6},56625.2419685049,225324556.763111
3845,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{D861BA89-1CFB-44FB-B8B7-DC1468ED0C2D},6425.15783929764,2741304.29546245
3846,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{EC51F6EE-F4B0-414C-945E-6F7BEFF00C66},21002.6396792967,6633892.09998436
3847,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{EAEE7F5F-68DC-44E3-8717-79086194C3B4},15151.1784816805,7148676.18079309
3848,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{7A2795FD-A071-4310-A119-C18AAE41D70E},5065.76064975496,921204.127510457
3849,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{1B7A21C3-CD10-46DE-B7D6-27C9111E8360},40516.2443379813,31663928.0156162
3850,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{BA2A3B62-57E2-4407-8E23-A6573EE427B0},7121.05953713904,2722309.06469797
3851,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{DC0657D9-7CC7-4A3B-9461-B9490277ED9B},5345.15191853538,1328765.77534039
3852,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{423B7532-3AB0-43BE-8CB5-E9E08B64CE77},5408.13814382042,1829604.50756086
3853,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{AF13D5F2-B43C-460C-A167-CDC40AC3C008},13273.579957374,3442393.94448344
3854,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{0B7EF027-C039-42B4-9F2F-86F44B56FC53},4296.73106983607,768766.310970253
3855,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{6E2DEB2A-A145-4D1A-844E-EE98EE75AAFE},5877.37012481038,1367059.86708059
3856,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{0A524A71-509D-4F5A-A1E8-00039C9AE71F},3978.30161400663,607385.826765119
3857,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{743E48E1-99F1-4EED-B461-F14976499D2E},9306.53521704447,2115295.01610149
3858,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{A2B4DD12-686B-4C8B-AF3D-13832F941DCC},6915.75733914801,1803820.18022832
3859,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{0ECAEEE6-6BCD-4473-91B0-D41B300E13FD},11055.0392708103,5217993.83390863
3860,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{85535163-3090-454B-845F-901EE964034F},6549.78902914521,1309223.55278155
3861,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{09C3CC35-91AA-413F-A27B-BB4AFCE36013},4597.60439516052,1010365.49555572
3862,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{B0ED3E28-10C8-4F82-9DAE-16BB1F0BCA16},17888.4020150837,10124543.2231168
3863,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{1EF1E4E7-3F1D-4802-88C2-3DB2CC37F58D},133674.225167736,878981240.005647
3864,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{D8C81F1D-AB36-4F94-8BB6-70FBADAD0510},4196.60316231032,988045.348087866
3865,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{3651D8CE-6F5E-41A6-8396-F6264CE2B5A2},3497.9259407779,726733.909495746
3866,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{74AE33E8-87BE-466D-A792-1394A5F6DE09},23776.6632732917,15957772.1288209
3867,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{F129A37D-909F-4A0A-A9B0-3A624ACFD5BD},4214.95541572764,862397.991769717
3868,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{B968DA1C-01EB-45C0-80A1-497DAAFC0B29},7828.14163370725,2871287.19227356
3869,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{C86C201C-EFA5-47B1-A89A-F5C68C5B4CF8},3758.73416462152,882214.58353086
3870,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{155E57AB-0A3F-4146-B410-E2A06647CF17},4963.73237864714,849970.255226083
3871,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{61764DAE-DBA6-4AB9-9A30-042EFC932279},5421.25216702336,1325368.61355689
3872,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{47EEC38A-3B27-431E-A58E-F6937A2388FA},5866.63745983348,1793354.54539653
3873,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{193F56E1-DE44-45C6-B5B1-0E9DB98941BF},7674.50927992886,3530514.88022086
3874,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{1AAB52D0-A55D-4101-B5FF-53E5F97BF1C3},3873.03002861784,698424.842864893
3875,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{9DD15746-0591-431D-A474-6CC26DE64C6F},22427.6697310427,32457270.2854449
3876,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{E169B142-8033-423E-A726-252A85085D59},9845.23743563595,5305105.79074508
3877,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{4E2618EA-1725-4B38-A5C0-16C53BC87075},8327.11135798865,4134166.19200784
3878,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{24C793A4-A1A6-421F-BB62-5A8CDC028BAE},27387.8397225975,55113622.616101
3879,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{29BDFCFF-D611-4630-B069-928912D83B23},214494.812925921,2283912772.0771
3880,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{1E23D065-CD36-43B6-931E-F733111CE078},69958.3332950391,203512594.574957
3881,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{70D4E336-F731-4348-B646-1B2CD1CA1FFB},4134.56665351196,736239.971531534
3882,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{5EFDA39F-7C54-4139-B751-C6D05126D526},5748.67405732477,2160572.91379782
3883,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{C9936014-5713-4879-B955-1F590F1AF444},16624.6649138055,16110687.827062
3884,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{A27A4C54-A0FB-4BFE-8464-9FC96786480D},5795.39988397584,2067038.11633375
3885,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{56AE21C2-2427-44B1-900F-479975E6EAD5},15500.9660760683,8044572.86241888
3886,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{329614AB-A4E4-44D2-8A29-E31E3F882124},356613.246400617,3800529087.91224
3887,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{61091D53-306F-4251-9DDE-DE7086F87814},30000.8858721691,27290599.7217316
3888,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{2C92C3D3-43AB-4CA5-8380-6AC32A976DF6},8419.63431203295,2635119.54704869
3889,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{26709C87-4EDB-4168-92F9-F833C26B12DD},4848.37751930435,967743.203817407
3890,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{E1C4C06C-8A9F-4E6B-8545-7270A3EC7A07},6000.17075157865,1497746.13335854
3891,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{E33781AE-8EEA-408A-80B0-FEC60DD5EAA0},5955.16780979697,1161433.10159232
3892,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{7EEEE6B4-153C-4FC6-A449-1701DAF20E0D},276044.618117447,2139598437.01225
3893,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{E415306E-941A-478A-BBC6-BF34BBC61A3C},143724.044026796,1085719782.73224
3894,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{926EC90D-5889-4632-AD7B-20C77A3C8F3D},7585.12136729924,3365644.12142828
3895,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{9F1F0B83-6A75-489D-930D-EE09D2D394C8},4207.52848156918,956948.65701209
3896,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{BDA1F71B-8F9B-4F39-8F92-5BA65DC4DF1F},4543.03950684163,1506797.04137796
3897,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{59FE0076-71A2-4803-8624-7DE6ED6AFA3D},4406.07107294865,1308532.01954198
3898,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{EB860352-4FE0-40D4-A796-F7E4E55939DE},10658.4546055722,6276454.25181889
3899,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{9E301F6F-E663-471B-917B-82EBF9D10743},2825.94321511629,339616.63079204
3900,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{AB77C5B7-F34C-4988-B4A0-E5DA5CA8DA08},4451.9244095561,1385303.22155796
3901,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{7E6D9A26-1745-44B4-8CD0-C443154A1F78},8146.78435512802,2705474.05181433
3902,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{C326AAC7-F4A0-4B12-8945-F99DBA1227DF},4851.54522497158,1247660.60481702
3903,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{0ADA7ECE-5324-49A8-9C81-DF23D6279405},5752.3037307348,2145243.00513789
3904,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{B2967B83-9F4A-4A35-8631-F842EE0493AE},7119.33224216624,2286037.98993724
3905,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{D1752378-36CD-44A4-B7E4-DDE790726A9B},1727158.20426864,25406814885.1679
3906,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{D4C2B293-7519-478F-9D3A-A22EEA274A48},4389.2282707253,751047.529372133
3907,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{FC1E15D4-DF28-4788-9EA7-35E0E4FFF356},46507.6620892066,108068364.540088
3908,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{3BB89025-72DA-4FC5-B20B-2299A95B724A},15784.505801319,8465055.4519832
3909,3C,Arctic Cordillera,Arctic Cordillera,Cordillère arctique,,{58AD5B6E-F10B-44CA-89DD-63ECD8D893CE},8132.4814496996,3586508.6370621
3910,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{73BFB7B0-BDCB-4050-8FA0-5FFFF9076B12},6553.82331721418,2175301.5683266
3911,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{E9EB8DDF-AAF9-40DE-AC89-2AD7B23F3752},39290.3266203357,74056232.2705774
3912,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{7DD3CDEE-93F2-4288-B188-668646F07176},4630.31438095953,737579.306187147
3913,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{D692C8DB-8455-4E11-9D1F-56FA39CCCFF8},10640.5666886475,3468789.21155725
3914,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{63B8AC85-979E-4AE8-A511-B7FCD97BA4AB},3682.13641215624,664331.616427492
3915,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{D6167A0A-BF44-45A6-BC06-0A082C18590D},4036.16538395766,942940.508780367
3916,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{62A727E6-FA71-43CA-AE2E-B9C31805AC3E},59903.4484741503,206835447.01233
3917,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{380CB0E5-5C5C-415E-B1F7-1F2B2FA7B764},4467.16493429122,898507.127664731
3918,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{C7D31651-98E0-4570-864C-7EB399E50C7A},5698.51591280076,1633724.26327633
3919,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{B352FE68-E5F7-4C88-925E-92463E5D03FA},16285.7791094803,7044531.25214584
3920,3C,Arctic Cordillera,Arctic Cordillera,Cordillère arctique,,{1AD17777-7C56-497C-BFB9-BF4CC0A14AAF},45432.4313222066,103547753.806315
3921,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{C4BF3147-C35D-423E-BFF6-BAAD08F3A34D},501779.347742638,8508107160.98739
3922,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{0AB23B44-5A79-4A34-AE4F-F66B373E1DD3},8229.38921427092,3367844.75055671
3923,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{F7BE1BE1-6C3A-4D43-8976-96B8E1C60A66},5174.92805401762,1725581.8761675
3924,3C,Arctic Cordillera,Arctic Cordillera,Cordillère arctique,,{B9FD86CD-5467-46A4-9ED5-2E60935674BB},18418.8539153854,18167472.6198044
3925,3C,Arctic Cordillera,Arctic Cordillera,Cordillère arctique,,{7FC737DB-9DFC-47A6-85C5-44AA4DD2F5A8},5619.98039504069,1949812.0350031
3926,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{4F575349-59F5-4150-98EE-E01F9021EF2C},4572.75722647894,1285784.76354583
3927,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{BA572292-C2D9-4B5F-A34D-62336FBF029C},4333.58909236984,1304067.51356798
3928,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{9E1AB0EC-088F-4F2A-BFD4-8CC28372E918},76693.770144387,147679158.862731
3929,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{5E568435-6CF4-4376-9419-5A3AE7EAF85F},166947.898234175,1313945349.76731
3930,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{6F311641-3087-4921-A124-C53B59D5C916},4737.70576275076,1493988.50637755
3931,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{3FE9009B-03A4-41EB-BB54-2FC06C6B5A30},6880.97375377906,2640826.99216296
3932,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{F4070DE6-3EEF-43C8-AD91-D5FDF4CDF397},5105.58703135509,1457428.06925833
3933,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{DB541E2D-4D42-4513-8631-581839D815FE},5372.3546356146,1430954.80564817
3934,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{1B239D2A-69CE-4F1B-94D5-896F5AC8A9E0},4087.61657895673,974303.888741507
3935,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{B3B28630-EB60-481A-8944-739E7B1C86CC},10676.4497800543,5784153.51013484
3936,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{CE77AB9D-2AD1-4303-9480-A34EAF4EFDD5},4105.06398519916,946469.784782149
3937,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{A79DBD06-81D5-4D0E-9542-726A2D6A547C},16710.8537793279,11386772.1948329
3938,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{F7E8AE9E-F34F-427F-8079-4951E1DA0206},14522.2479330273,6712330.44304417
3939,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{93976E1F-7615-4B04-85B6-8CB78256241C},6555.86450225674,1246974.34034944
3940,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{156DD772-7559-41A0-8DC5-9CEC44FB694B},8800.71656129277,5213356.55591137
3941,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{87469052-5FD0-4632-9203-B345F750C734},6726.04305600857,1334062.2501059
3942,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{8DAF11A7-D980-48C3-BB98-B76C1CD70FE5},634682.109322321,9082022412.86766
3943,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{4712E33C-D49C-4DCE-AA37-B16EC1FD33C7},8568.5521645339,2779756.64963454
3944,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{9A004BF7-5A85-4A47-B477-2823CCF04558},4320.44797083199,775259.305888049
3945,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{67A6E8E6-4FFA-4F3A-B693-C99CED531A01},8091.98708185213,2256064.31099282
3946,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{0E2183E4-D6CA-4981-BA1D-AD54002571E4},3729.87722615957,517150.092299283
3947,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{275A8529-1327-4B29-95A6-A24D3300C810},7556.77081126824,1824053.56750631
3948,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{6E8D09D5-5051-4FD1-A6D0-7E9A913B0580},4559.29029641761,745140.684784205
3949,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{F917E5A6-076D-48FE-83A8-855A5A9181A9},4661.25982329041,1181693.90328262
3950,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{CF80B060-95EB-40C5-B51C-EB3EA9014F9E},6683.93423572569,1428994.25177409
3951,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{F8ECAA14-6521-4439-843E-B4469779F281},6906.77715921881,2683708.20545053
3952,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{541F1A6D-4E91-4C3D-AAF0-F68820B2840B},12462.5017745373,2638895.20976228
3953,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{7E81D58C-C295-497E-8108-D5ACF519C4D5},20679.3371675749,10619057.4307785
3954,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{A5A5E736-134E-4C54-8C5D-E42A91437334},6065.17627977002,2543877.20567665
3955,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{2FFE934D-63FC-48BA-AEF8-F41E5B95B32F},7999.56139921742,3267890.09972313
3956,3S,Northern Arctic,Northern Arctic,Plaine artique nord,,{2F85DD30-14EC-4965-B36F-1DB1C2491C64},8637.31018870766,1730691.12100647
3957,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{E22658E3-E1F9-43DE-B22D-6E237491E336},443943.771492821,4845584733.5639
3958,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{C7D05D6E-1870-4970-B087-4E80E45066FB},16295.1389607479,10509329.0197467
